formation_start,formation_end,stock1,stock2,ssd,saved_timestamp
2010-07-06,2011-07-01,GIS,K,0.28726281378159324,2025-12-09 23:39:46.894501
2010-07-06,2011-07-01,PEP,PG,0.29521590459192276,2025-12-09 23:39:46.894501
2010-07-06,2011-07-01,CL,K,0.31019490406464334,2025-12-09 23:39:46.894501
2010-07-06,2011-07-01,HSY,K,0.3622332520680221,2025-12-09 23:39:46.894501
2010-07-06,2011-07-01,PG,WMT,0.4056105545232843,2025-12-09 23:39:46.894501
2010-07-06,2011-07-01,CL,GIS,0.42089808542683266,2025-12-09 23:39:46.894501
2011-01-03,2011-12-30,GIS,KMB,0.20134242320721768,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,PEP,SYY,0.23337600301570294,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,CAG,HRL,0.2521270097899515,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,CL,KMB,0.26083073206259644,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,CL,COST,0.27019130795570123,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,COST,GIS,0.2727103448813696,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,PG,WMT,0.2873412963864851,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,COST,KMB,0.2875208540298664,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,CHD,HSY,0.32330651438541513,2025-12-09 23:39:47.079662
2011-01-03,2011-12-30,HRL,SJM,0.3437018310513352,2025-12-09 23:39:47.079662
2011-07-05,2012-07-02,KR,TAP,0.17356021937454968,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CAG,SJM,0.19386008737497806,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CPB,HRL,0.21299566845266085,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,KR,SYY,0.23832551482643904,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CAG,PG,0.2398382320097489,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CL,HSY,0.2718889178686714,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,PG,SJM,0.28938022059280466,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CL,KO,0.33374512728231953,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,CHD,MO,0.37219653569158057,2025-12-09 23:39:47.431414
2011-07-05,2012-07-02,KMB,MO,0.380770679851804,2025-12-09 23:39:47.431414
2012-01-03,2013-01-03,HSY,KMB,0.15414542195891812,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CL,KMB,0.17002269017228128,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CHD,MO,0.22140420221905993,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,GIS,HRL,0.25700475625678154,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CL,HSY,0.2717892998381678,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CAG,K,0.29653795362404683,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CPB,SYY,0.2969968423107109,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,GIS,PG,0.31238659851146044,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,K,SYY,0.3253996629342019,2025-12-09 23:39:47.621173
2012-01-03,2013-01-03,CPB,K,0.3340643395486821,2025-12-09 23:39:47.621173
2012-07-03,2013-07-05,KO,MO,0.13374320474610996,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,CLX,KMB,0.18852744150810324,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,CL,PEP,0.20020950036370944,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,MKC,SYY,0.22890101943430752,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,CLX,HSY,0.25363801973971034,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,CL,MKC,0.25909813254854086,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,HSY,KMB,0.2607369412727564,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,CLX,SYY,0.3105803128385348,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,KMB,MKC,0.32109103504941955,2025-12-09 23:39:47.832013
2012-07-03,2013-07-05,MO,PM,0.3337323661249333,2025-12-09 23:39:47.832013
2013-01-04,2014-01-03,KO,MKC,0.16130648661279914,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,GIS,PEP,0.17105993187055366,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,K,TGT,0.17454150975917287,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,CLX,PG,0.20710673768875706,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,CLX,KMB,0.22112282310255718,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,KO,SYY,0.2237436464357386,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,CL,MO,0.22861966845004839,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,MO,WMT,0.2379583291468171,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,HRL,HSY,0.27411756465869025,2025-12-09 23:39:48.104389
2013-01-04,2014-01-03,CHD,MO,0.276062480477457,2025-12-09 23:39:48.104389
2013-07-08,2014-07-07,KO,MKC,0.15479779195790389,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,COST,PG,0.15676019550212977,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,GIS,PEP,0.15897090329797975,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,PG,WMT,0.238393749678113,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,KO,WMT,0.2492852158405715,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,PEP,PG,0.2540806388354382,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,MKC,WMT,0.2568023576959921,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,KO,PM,0.2650613877632099,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,CPB,K,0.2669010664701176,2025-12-09 23:39:48.273834
2013-07-08,2014-07-07,K,MKC,0.2975256124083461,2025-12-09 23:39:48.273834
2014-01-06,2015-01-05,GIS,K,0.0863662749972485,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CL,MKC,0.1348156605036012,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,PG,SYY,0.14902169747911237,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CHD,KMB,0.17739677384635882,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CLX,PG,0.18313086108985263,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,PM,SJM,0.19926368192706947,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CL,CPB,0.20623401952669118,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CPB,MKC,0.24213143031425918,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,DLTR,TGT,0.25109964192052736,2025-12-09 23:39:48.432261
2014-01-06,2015-01-05,CL,SYY,0.2540732873963928,2025-12-09 23:39:48.432261
2014-07-08,2015-07-07,CL,K,0.18453803515361755,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,CPB,GIS,0.21592075182131582,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,PG,SYY,0.22516683411931893,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,PEP,SYY,0.3014554320039013,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,SYY,WMT,0.3365805147307832,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,KO,TAP,0.33979701412986485,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,GIS,MKC,0.344002451470991,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,KO,PM,0.3583008297829625,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,KMB,TAP,0.3655876151265066,2025-12-09 23:39:48.628130
2014-07-08,2015-07-07,K,KO,0.38959993686509464,2025-12-09 23:39:48.628130
2015-01-06,2016-01-05,GIS,MKC,0.2099675209546274,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,PEP,PM,0.23205984889559347,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,CHD,GIS,0.29574138638366265,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,CLX,MO,0.3554103623698335,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,CL,KO,0.3714439422440923,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,KMB,KO,0.374758624249328,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,K,PEP,0.3856389543786052,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,K,PM,0.3930910291610089,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,CLX,MKC,0.40110992161693526,2025-12-09 23:39:48.907150
2015-01-06,2016-01-05,KO,SYY,0.48439231861966114,2025-12-09 23:39:48.907150
2015-07-08,2016-07-06,MKC,PM,0.2307813552034149,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,CL,EL,0.25272144463700863,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,CL,PEP,0.2559142229928376,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,CHD,GIS,0.2670982625132404,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,GIS,PEP,0.39014353837564925,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,K,MKC,0.40240413293758626,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,K,KMB,0.4138086644602942,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,CL,GIS,0.4191004630720542,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,CLX,MO,0.46998120484783545,2025-12-09 23:39:49.115471
2015-07-08,2016-07-06,K,SJM,0.475282556340764,2025-12-09 23:39:49.115471
2016-01-06,2017-01-04,CL,PM,0.13253756636866051,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,CHD,MKC,0.16309047980260238,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,MO,WMT,0.26107989940283655,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,CLX,KMB,0.3089437337911689,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,PG,WMT,0.3249051211194326,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,GIS,MKC,0.3345173594328509,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,CAG,MO,0.35585262276993856,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,CL,STZ,0.35588781258638635,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,K,PEP,0.363457960636706,2025-12-09 23:39:49.326546
2016-01-06,2017-01-04,STZ,TAP,0.37893609845864157,2025-12-09 23:39:49.326546
2016-07-07,2017-07-06,CLX,KMB,0.06867028676053583,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CHD,CL,0.21960211953285025,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CHD,KO,0.2692738213757161,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,KMB,MKC,0.2755814963803668,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CHD,CLX,0.27819555773145516,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,GIS,SJM,0.29274771821605716,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CLX,MKC,0.3129133607715659,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,HRL,TAP,0.33222536793984103,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CHD,KMB,0.335457589569471,2025-12-09 23:39:49.524166
2016-07-07,2017-07-06,CHD,EL,0.34887509531858774,2025-12-09 23:39:49.524166
2017-01-05,2018-01-04,CL,PEP,0.22647407560669128,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,CL,MKC,0.22906761747185317,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,HSY,MKC,0.2402620319219376,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,CLX,PEP,0.2683356827684202,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,KO,PEP,0.28936886562219616,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,CAG,K,0.35492740745209206,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,CL,CLX,0.3588491803829245,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,HSY,PG,0.36059904146026833,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,GIS,K,0.38317297450516663,2025-12-09 23:39:49.723544
2017-01-05,2018-01-04,GIS,HRL,0.38944926451413564,2025-12-09 23:39:49.723544
2010-01-04,2010-12-31,CLX,CPB,0.13994455568299302,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,CLX,PEP,0.1734364043219656,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,CPB,SYY,0.280681351947501,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,GIS,PG,0.2870046798690965,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,HRL,MKC,0.30215653098085193,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,CPB,PEP,0.3044574627184086,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,CL,K,0.3215817681733175,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,PEP,SYY,0.34340633212905936,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,CLX,SYY,0.3586054535022398,2025-12-09 23:41:26.172179
2010-01-04,2010-12-31,KO,TAP,0.38630715965319296,2025-12-09 23:41:26.172179
